d,price_usd,lth_realized_price
2013-08-25,113.0825634132,14.472
2013-08-26,112.1181148451,14.716
2013-08-27,117.7597907656,14.759
2013-08-28,118.3174143776,14.721
2013-08-29,118.8356382233,14.75
2013-08-30,124.8853796026,14.692
2013-08-31,128.3779789597,14.596
2013-09-01,130.5363720047,14.658
2013-09-02,129.5653717124,14.709
2013-09-03,129.1828036236,14.879
2013-09-04,122.5292387493,15.259
2013-09-05,122.370085038,15.558
2013-09-06,117.8611464056,15.686
2013-09-07,119.8149894798,16.617
2013-09-08,118.0573863238,17.015
2013-09-09,121.2592726476,17.513
2013-09-10,122.2155301894,18.043
2013-09-11,127.0882270602,18.733
2013-09-12,126.7807235535,18.955
2013-09-13,127.4077451783,19.361
2013-09-14,124.3484774985,19.759
2013-09-15,125.0764178843,20.186
2013-09-16,126.2046659848,23.097
2013-09-17,126.8972501461,24.184
2013-09-18,126.9038194039,24.525
2013-09-19,124.1809573349,24.791
2013-09-20,122.9216358854,24.876
2013-09-21,123.5082568673,24.93
2013-09-22,123.1249351257,25.019
2013-09-23,122.8656990064,25.126
2013-09-24,123.7973576856,25.386
2013-09-25,123.614078609,25.626
2013-09-26,124.6856744594,25.944
2013-09-27,126.6053477499,26.11
2013-09-28,126.7965517241,26.502
2013-09-29,127.1086277031,26.619
2013-09-30,126.0902618352,27.029
2013-10-01,127.5754243133,28.262
2013-10-02,104.1050929281,28.805
2013-10-03,117.5754950321,29.053
2013-10-04,121.9303477499,29.219
2013-10-05,121.3934026885,29.559
2013-10-06,122.4752612507,29.948
2013-10-07,123.9068725891,30.549
2013-10-08,124.7665289305,32.007
2013-10-09,125.9335203127,32.131
2013-10-10,126.7046504968,32.432
2013-10-11,127.2552992402,32.629
2013-10-12,127.8512630041,32.656
2013-10-13,132.4156586791,32.757
2013-10-14,135.3391949153,32.793
2013-10-15,141.493908533,32.829
2013-10-16,138.327921917,32.912
2013-10-17,143.7471338399,33.006
2013-10-18,152.77557218,33.75
2013-10-19,165.7727171245,33.776
2013-10-20,166.5001510812,33.861
2013-10-21,179.9106285798,33.97
2013-10-22,190.4027814144,34.206
2013-10-23,204.6003509643,34.098
2013-10-24,194.4100437651,34.167
2013-10-25,185.643787626,33.297
2013-10-26,179.8082180012,33.349
2013-10-27,194.5461332554,33.435
2013-10-28,196.2746873174,33.54
2013-10-29,204.4281741672,33.676
2013-10-30,197.900599421,33.882
2013-10-31,203.2836499123,34.049
2013-11-01,203.0371098494,34.068
2013-11-02,204.7928813559,34.057
2013-11-03,210.2753826117,34.157
2013-11-04,228.7910388662,34.354
2013-11-05,243.6416689071,34.545
2013-11-06,263.2095839871,34.552
2013-11-07,290.1242261835,34.56
2013-11-08,333.750656512,34.824
2013-11-09,331.0511484512,34.932
2013-11-10,327.5586534997,35.081
2013-11-11,342.6976928697,35.061
2013-11-12,354.6454883109,35.133
2013-11-13,394.5044952244,35.593
2013-11-14,416.7063033027,35.315
2013-11-15,408.3987973349,35.314
2013-11-16,435.7984427674,35.759
2013-11-17,485.3365768556,35.839
2013-11-18,657.7785038749,35.585
2013-11-19,546.8783973115,35.462
2013-11-20,595.3390996493,35.634
2013-11-21,720.7644252601,35.555
2013-11-22,802.9169337183,35.636
2013-11-23,834.2953399891,35.494
2013-11-24,807.1666954997,35.429
2013-11-25,816.243386616,35.418
2013-11-26,916.0971601403,35.183
2013-11-27,962.9105609117,35.19
2013-11-28,1007.387163647,34.8
2013-11-29,1128.7254880187,34.758
2013-11-30,1119.2967147867,34.854
2013-12-01,964.4857936879,34.849
2013-12-02,1040.8082177089,34.897
2013-12-03,1053.6210274483,34.924
2013-12-04,1134.9322308884,35.067
2013-12-05,1027.411772827,34.993
2013-12-06,824.5817103378,34.938
2013-12-07,703.7483760257,34.902
2013-12-08,783.5733483343,34.928
2013-12-09,896.079289889,34.976
2013-12-10,977.165367329,35.001
2013-12-11,875.4640342724,35.118
2013-12-12,873.3248059877,35.29
2013-12-13,879.156135301,35.702
2013-12-14,852.856120526,35.744
2013-12-15,864.0616578609,35.748
2013-12-16,677.8941068013,35.894
2013-12-17,682.626772706,35.917
2013-12-18,526.1209763267,35.974
2013-12-19,685.5251289597,36.116
2013-12-20,600.2169542607,36.162
2013-12-21,597.0335025482,36.838
2013-12-22,615.0130352718,36.874
2013-12-23,657.9266341555,36.995
2013-12-24,650.6647451783,36.978
2013-12-25,678.2901580947,35.892
2013-12-26,749.9965949562,36.144
2013-12-27,722.5705674927,36.212
2013-12-28,715.8523630789,36.844
2013-12-29,727.2712156634,37.023
2013-12-30,735.7419970777,37.136
2013-12-31,729.5575829106,37.315
2014-01-01,752.4045499446,37.468
2014-01-02,784.9549213144,37.605
2014-01-03,807.2229390298,37.995
2014-01-04,828.6020626184,38.144
2014-01-05,902.487380263,38.209
2014-01-06,914.4599608416,38.611
2014-01-07,803.3517961987,38.831
2014-01-08,820.6900095032,39.052
2014-01-09,831.3347504874,39.346
2014-01-10,853.2988548446,39.75
2014-01-11,889.5558371193,40.108
2014-01-12,845.1913322209,40.028
2014-01-13,822.8770121975,39.808
2014-01-14,815.2936027119,39.647
2014-01-15,841.0898573641,39.467
2014-01-16,815.8548002981,39.319
2014-01-17,792.8295064757,39.258
2014-01-18,809.7835283564,39.297
2014-01-19,838.4284747341,39.383
2014-01-20,828.8852165926,39.313
2014-01-21,823.8179637639,39.305
2014-01-22,818.9763863238,39.317
2014-01-23,810.9224251958,39.295
2014-01-24,781.0425139509,39.222
2014-01-25,804.4032408007,39.218
2014-01-26,814.4993813735,39.338
2014-01-27,742.7013749708,39.448
2014-01-28,790.1764018761,39.568
2014-01-29,793.3844249094,39.55
2014-01-30,799.4744798364,39.638
2014-01-31,803.2375987849,39.725
2014-02-01,813.2195492168,44.541
2014-02-02,814.4908704267,44.616
2014-02-03,806.9974283725,44.778
2014-02-04,800.0782318936,44.845
2014-02-05,784.4736927778,41.332
2014-02-06,763.5693822326,41.843
2014-02-07,711.5712734191,41.916
2014-02-08,677.6823009414,42.003
2014-02-09,687.4060545763,42.187
2014-02-10,685.4574988369,41.819
2014-02-11,671.8996916902,41.643
2014-02-12,653.7657809117,41.717
2014-02-13,612.918414962,41.982
2014-02-14,668.7886026593,42.019
2014-02-15,654.3770601987,42.104
2014-02-16,623.2503219486,42.251
2014-02-17,631.3345963063,42.429
2014-02-18,627.2717614155,42.655
2014-02-19,623.5401369462,42.864
2014-02-20,563.7685610988,43.061
2014-02-21,580.3243159731,43.153
2014-02-22,607.1246333372,43.311
2014-02-23,610.0823237463,43.51
2014-02-24,542.2666507539,43.567
2014-02-25,533.707644436,44.002
2014-02-26,587.5785882992,44.375
2014-02-27,585.3939256501,44.521
2014-02-28,551.2947703098,44.763
2014-03-01,567.5342354413,44.997
2014-03-02,558.5277071566,45.166
2014-03-03,676.505732782,45.587
2014-03-04,674.5113994331,45.821
2014-03-05,670.3388510995,46.025
2014-03-06,667.7128340035,46.342
2014-03-07,631.7702952133,48.045
2014-03-08,621.5241144962,48.31
2014-03-09,640.578889322,49.307
2014-03-10,628.151241166,49.803
2014-03-11,633.733838235,50.501
2014-03-12,634.6468237171,50.666
2014-03-13,643.4321008591,50.974
2014-03-14,628.3085900058,50.964
2014-03-15,636.2186500614,51.065
2014-03-16,634.1689009709,51.469
2014-03-17,622.7602086499,51.505
2014-03-18,614.3095137171,51.618
2014-03-19,610.5112034746,51.723
2014-03-20,586.6075957101,52.161
2014-03-21,569.6945179953,51.818
2014-03-22,564.7000267037,52.273
2014-03-23,558.9588616914,52.756
2014-03-24,585.023250519,53.748
2014-03-25,583.7711890941,55.061
2014-03-26,579.243850401,55.836
2014-03-27,483.1640126125,57.285
2014-03-28,498.6613289492,58.171
2014-03-29,489.5170235476,59.059
2014-03-30,458.9663282759,60.035
2014-03-31,455.3553540561,61.251
2014-04-01,479.0084658679,63.923
2014-04-02,439.0114925248,65.187
2014-04-03,449.4411515196,68.823
2014-04-04,449.719869737,71.033
2014-04-05,461.6753314822,72.307
2014-04-06,458.6334805445,73.581
2014-04-07,448.6552750664,74.86
2014-04-08,452.803098796,75.956
2014-04-09,442.8379849322,77.033
2014-04-10,366.9118660634,77.941
2014-04-11,421.9435280713,78.808
2014-04-12,424.2742126476,79.934
2014-04-13,416.362321654,81.107
2014-04-14,461.1082465866,82.303
2014-04-15,521.6152996061,82.968
2014-04-16,531.481846732,83.915
2014-04-17,499.8375515447,85.036
2014-04-18,483.0200135336,85.255
2014-04-19,504.3655951785,85.827
2014-04-20,501.5571844492,86.402
2014-04-21,498.084530301,87.042
2014-04-22,489.5035100292,87.381
2014-04-23,490.6329675433,88.637
2014-04-24,503.2918010286,89.743
2014-04-25,466.4261713442,90.31
2014-04-26,459.2267098188,91.164
2014-04-27,438.7093637173,93.328
2014-04-28,441.5478054681,95.694
2014-04-29,447.709930772,98.067
2014-04-30,448.875715514,100.175
2014-05-01,460.194698256,102.079
2014-05-02,452.2397797617,103.984
2014-05-03,438.9785880058,107.771
2014-05-04,436.6753986447,112.388
2014-05-05,432.3381790354,116.84
2014-05-06,430.1282053945,122.023
2014-05-07,442.1828760959,127.945
2014-05-08,440.4027627119,131.133
2014-05-09,452.6979997236,133.795
2014-05-10,456.7558462887,136.061
2014-05-11,439.1144760374,139.469
2014-05-12,441.2809555815,143.529
2014-05-13,439.0057749854,145.629
2014-05-14,444.8482057276,147.964
2014-05-15,446.9615587376,150.024
2014-05-16,448.7421537113,151.545
2014-05-17,449.2222893045,153.384
2014-05-18,446.9626414378,155.309
2014-05-19,447.4048568089,157.452
2014-05-20,490.335648159,159.481
2014-05-21,493.9334918177,162.003
2014-05-22,526.8142884278,163.95
2014-05-23,523.6993202805,166.231
2014-05-24,527.6912431327,168.787
2014-05-25,573.312458796,171.642
2014-05-26,584.8479748685,171.815
2014-05-27,573.9282692455,174.173
2014-05-28,579.1893188194,177.788
2014-05-29,570.3493109293,178.131
2014-05-30,620.8463606078,183.66
2014-05-31,627.8924206897,183.417
2014-06-01,630.0749535359,183.994
2014-06-02,663.5057238457,188.298
2014-06-03,672.3878971362,188.701
2014-06-04,643.8873687902,189.103
2014-06-05,661.5035581531,189.194
2014-06-06,650.1333158971,188.404
2014-06-07,656.8002717709,188.385
2014-06-08,657.8199748685,189.009
2014-06-09,648.3363223261,189.104
2014-06-10,650.936609585,188.674
2014-06-11,631.4890222092,188.889
2014-06-12,591.9750771479,190.766
2014-06-13,597.0449997078,191.631
2014-06-14,575.5594617183,193.077
2014-06-15,589.7246464056,194.636
2014-06-16,590.5674821742,196.069
2014-06-17,609.0800029223,196.959
2014-06-18,607.6297960257,197.984
2014-06-19,595.7514769141,215.757
2014-06-20,591.5315227937,220.981
2014-06-21,592.7643495032,227.753
2014-06-22,599.6346335476,231.613
2014-06-23,589.5522998247,233.828
2014-06-24,579.9737185856,235.811
2014-06-25,562.2367799532,236.237
2014-06-26,580.7492302747,236.114
2014-06-27,600.638305377,235.876
2014-06-28,594.3903042081,235.791
2014-06-29,600.8405184103,237.417
2014-06-30,638.9461139684,237.677
2014-07-01,642.9565967271,237.827
2014-07-02,651.2983477499,237.909
2014-07-03,646.4133891303,238.383
2014-07-04,630.6355029223,238.69
2014-07-05,630.4683419053,239.051
2014-07-06,634.6726744594,239.846
2014-07-07,622.8549789597,240.25
2014-07-08,624.8943310929,240.4
2014-07-09,621.9390917592,246.814
2014-07-10,616.5228497954,248.885
2014-07-11,634.4943781414,249.433
2014-07-12,636.9239579345,250.125
2014-07-13,629.8757504383,250.711
2014-07-14,619.1974590883,251.746
2014-07-15,621.9346014027,257.017
2014-07-16,616.3518822326,259.663
2014-07-17,624.2592749854,260.251
2014-07-18,630.7501402688,260.687
2014-07-19,629.1733644068,260.949
2014-07-20,625.2486762127,261.609
2014-07-21,621.3053313852,262.505
2014-07-22,619.8232644652,263.122
2014-07-23,619.7728167738,263.613
2014-07-24,602.8796455289,264.076
2014-07-25,601.5785143191,264.462
2014-07-26,594.7026072472,264.833
2014-07-27,591.5754441847,265.513
2014-07-28,587.4930049679,266.413
2014-07-29,584.1123933372,266.561
2014-07-30,562.9146250731,266.891
2014-07-31,581.9755619521,267.156
2014-08-01,596.5067592051,262.546
2014-08-02,589.757261543,262.845
2014-08-03,586.7537367037,263.023
2014-08-04,587.6083354763,264.053
2014-08-05,581.8819886032,265.564
2014-08-06,582.2483714202,265.39
2014-08-07,586.0466335476,265.625
2014-08-08,589.0244126242,265.643
2014-08-09,588.9785213326,265.268
2014-08-10,589.3735020456,265.552
2014-08-11,573.4414839275,266.134
2014-08-12,568.3075201636,267.026
2014-08-13,548.3701753361,267.381
2014-08-14,505.1074997078,267.564
2014-08-15,500.3230601327,267.605
2014-08-16,521.7479628872,267.77
2014-08-17,497.7646589714,268.313
2014-08-18,468.9579181765,268.5
2014-08-19,486.7943506721,270.391
2014-08-20,515.1203538866,271.175
2014-08-21,519.3078521333,270.591
2014-08-22,516.1593687902,274.72
2014-08-23,497.1257594974,275.365
2014-08-24,508.4307419638,275.668
2014-08-25,501.6102866745,276.066
2014-08-26,511.8523217417,276.891
2014-08-27,510.1623237873,283.718
2014-08-28,506.2851516657,284.806
2014-08-29,508.8665718878,285.32
2014-08-30,501.2757232613,285.707
2014-08-31,478.5114254822,286.042
2014-09-01,474.5414897721,286.475
2014-09-02,474.4306706604,286.467
2014-09-03,473.9592033898,286.655
2014-09-04,489.5552013442,286.908
2014-09-05,478.7497828755,287.36
2014-09-06,480.6424918177,287.607
2014-09-07,478.3655008767,287.713
2014-09-08,468.9754959088,287.804
2014-09-09,473.5120271771,287.173
2014-09-10,477.7784175921,287.155
2014-09-11,477.2706820573,287.167
2014-09-12,473.9972822911,286.883
2014-09-13,477.9609739918,286.917
2014-09-14,475.6480639977,286.984
2014-09-15,472.6556297487,286.867
2014-09-16,464.1777545295,287.009
2014-09-17,456.3398912916,287.354
2014-09-18,426.880106955,287.441
2014-09-19,393.8938907072,287.364
2014-09-20,411.041342782,286.17
2014-09-21,400.4045306838,286.226
2014-09-22,400.8816221508,286.33
2014-09-23,438.4918009936,287.248
2014-09-24,423.7000917592,287.605
2014-09-25,409.5377498539,287.698
2014-09-26,405.2982518995,287.365
2014-09-27,400.5993345996,287.384
2014-09-28,375.5499897721,287.638
2014-09-29,373.0645578609,287.217
2014-09-30,389.2640404115,287.619
2014-10-01,382.9093658679,287.491
2014-10-02,372.5256990064,287.5
2014-10-03,357.6657136178,287.695
2014-10-04,328.8261130918,287.803
2014-10-05,322.826261543,288.434
2014-10-06,326.8035327294,288.392
2014-10-07,333.5701949153,288.272
2014-10-08,354.4073343074,288.233
2014-10-09,361.7164248977,288.584
2014-10-10,358.8903908101,288.523
2014-10-11,361.9083769725,288.829
2014-10-12,377.8712437171,288.573
2014-10-13,391.9942089421,288.964
2014-10-14,400.8805920544,288.976
2014-10-15,394.6258798948,289.07
2014-10-16,382.3214763296,289.238
2014-10-17,382.2007895967,289.065
2014-10-18,391.2931770894,289.276
2014-10-19,388.6844979544,289.562
2014-10-20,381.1908585622,289.747
2014-10-21,385.2046335412,290.069
2014-10-22,380.7787632963,290.385
2014-10-23,357.3447931034,290.646
2014-10-24,357.4884339568,290.774
2014-10-25,345.8112466394,291.301
2014-10-26,353.081956166,292.521
2014-10-27,350.0157118644,293.011
2014-10-28,354.6538050847,293.285
2014-10-29,333.5993500877,293.408
2014-10-30,344.6093822326,292.665
2014-10-31,337.1829126242,292.248
2014-11-01,324.3713150205,291.917
2014-11-02,324.2485666277,291.667
2014-11-03,325.3618655757,293.016
2014-11-04,329.6577039743,294.26
2014-11-05,338.8057653419,294.069
2014-11-06,349.6899117475,294.31
2014-11-07,342.1332881356,294.716
2014-11-08,345.7163325541,294.812
2014-11-09,363.6100517241,294.991
2014-11-10,365.5022539451,295.122
2014-11-11,367.8254669784,295.485
2014-11-12,422.5914196376,295.324
2014-11-13,421.914471654,295.15
2014-11-14,398.3888828171,295.258
2014-11-15,377.9938407364,295.366
2014-11-16,390.205823495,296.215
2014-11-17,387.5010315605,298.72
2014-11-18,373.8645645821,301.067
2014-11-19,377.6133980129,306.735
2014-11-20,356.1812653419,306.551
2014-11-21,350.7488588545,306.536
2014-11-22,352.4555146113,306.654
2014-11-23,367.773242256,306.786
2014-11-24,376.9942238457,306.932
2014-11-25,376.7556300409,306.991
2014-11-26,367.5302080655,307.07
2014-11-27,369.5302273524,307.069
2014-11-28,377.8969319112,298.305
2014-11-29,376.0763354763,298.317
2014-11-30,378.6903971362,298.699
2014-12-01,379.1119789597,299.623
2014-12-02,382.9467963179,299.762
2014-12-03,375.916019287,300.064
2014-12-04,368.8455680888,299.052
2014-12-05,378.4283296318,299.143
2014-12-06,375.1379511981,299.526
2014-12-07,376.6397931034,299.884
2014-12-08,363.2156767972,295.858
2014-12-09,351.1068378141,296.339
2014-12-10,347.8813939217,296.734
2014-12-11,348.5930061368,296.91
2014-12-12,353.1906125073,296.993
2014-12-13,349.2429450614,297.214
2014-12-14,356.0797215079,297.401
2014-12-15,347.0951814728,297.377
2014-12-16,328.6133202805,299.4
2014-12-17,320.297613384,299.587
2014-12-18,313.5116511794,299.687
2014-12-19,318.2428886616,299.848
2014-12-20,330.0657583285,299.915
2014-12-21,320.992670076,299.917
2014-12-22,331.8425844535,299.981
2014-12-23,336.0841285798,299.92
2014-12-24,323.0322977791,297.58
2014-12-25,318.99614436,297.528
2014-12-26,329.2103419053,297.983
2014-12-27,315.9684438925,297.925
2014-12-28,317.0104804208,298.461
2014-12-29,313.0655315605,298.373
2014-12-30,310.4420040912,297.565
2014-12-31,320.6622872589,297.177
2015-01-01,314.7764719462,297.289
2015-01-02,315.9427317358,297.326
2015-01-03,285.6473097604,295.87
2015-01-04,263.3345748101,295.964
2015-01-05,275.0038515488,296.25
2015-01-06,287.5495210403,296.547
2015-01-07,297.5355651666,296.625
2015-01-08,284.3423918761,296.736
2015-01-09,292.5011145529,296.856
2015-01-10,276.2305321449,297.007
2015-01-11,268.755515488,297.478
2015-01-12,268.6172320281,299.775
2015-01-13,224.1081177674,300.012
2015-01-14,175.6376405611,299.956
2015-01-15,212.3410113968,300.152
2015-01-16,207.595204851,300.148
2015-01-17,199.8248366452,300.359
2015-01-18,211.1325184103,300.492
2015-01-19,216.8946949153,300.694
2015-01-20,211.9198538866,301.046
2015-01-21,227.9042104033,300.811
2015-01-22,233.6473828171,300.8
2015-01-23,233.1328524255,300.774
2015-01-24,249.0821239042,300.793
2015-01-25,254.5179412624,300.858
2015-01-26,273.952244886,300.464
2015-01-27,264.7538045003,300.412
2015-01-28,235.7358404442,300.518
2015-01-29,233.9573734658,300.549
2015-01-30,228.8961899474,300.69
2015-01-31,217.3321560491,300.712
2015-02-01,227.1113012858,300.74
2015-02-02,240.0924199299,300.707
2015-02-03,227.7756957919,300.922
2015-02-04,226.7811341321,300.865
2015-02-05,217.0111510812,300.814
2015-02-06,222.7249693162,300.906
2015-02-07,228.6471274109,300.935
2015-02-08,224.0359888954,300.974
2015-02-09,220.7684938632,301.002
2015-02-10,220.8881542957,301.08
2015-02-11,219.4958597312,301.12
2015-02-12,222.5832279369,301.209
2015-02-13,236.5553638223,301.338
2015-02-14,257.6276957919,301.285
2015-02-15,234.4458030392,301.415
2015-02-16,235.0861268264,301.507
2015-02-17,243.9057942724,301.463
2015-02-18,235.9952323203,301.493
2015-02-19,241.8722539451,301.058
2015-02-20,245.5307752776,301.838
2015-02-21,245.59600263,301.838
2015-02-22,236.6906683226,301.966
2015-02-23,239.0660178258,301.871
2015-02-24,239.8692621274,301.648
2015-02-25,238.2361110462,301.428
2015-02-26,237.0444023963,301.514
2015-02-27,255.1167744009,301.687
2015-02-28,254.9484485681,301.614
2015-03-01,260.6513308007,301.882
2015-03-02,276.3226136762,301.917
2015-03-03,282.7059009351,302.352
2015-03-04,273.4475365283,302.483
2015-03-05,276.2688091759,302.33
2015-03-06,273.3181148451,302.468
2015-03-07,276.4033573933,302.138
2015-03-08,275.3380338983,302.209
2015-03-09,290.1300590298,302.24
2015-03-10,292.3203831093,302.884
2015-03-11,296.6933293396,302.887
2015-03-12,295.8003448276,302.99
2015-03-13,285.9110263004,302.484
2015-03-14,283.6083062537,302.464
2015-03-15,287.2701420222,302.288
2015-03-16,291.3921180596,302.291
2015-03-17,285.2483965517,302.344
2015-03-18,257.2861601403,302.239
2015-03-19,262.0929479836,302.18
2015-03-20,262.9664921099,302.1
2015-03-21,261.1842974869,302.269
2015-03-22,268.8994158387,302.337
2015-03-23,266.7779929866,302.348
2015-03-24,246.8350829924,302.554
2015-03-25,246.7191367621,302.5
2015-03-26,249.532993571,302.553
2015-03-27,247.3788983051,302.544
2015-03-28,253.2316139684,302.579
2015-03-29,242.9676142607,302.624
2015-03-30,248.3369345412,302.615
2015-03-31,244.7124856809,302.623
2015-04-01,247.1858194039,301.937
2015-04-02,253.6300704267,302.135
2015-04-03,254.833163647,302.034
2015-04-04,253.9458486265,302.075
2015-04-05,261.1121361777,302.1
2015-04-06,256.3673869082,302.093
2015-04-07,254.8318980129,302.079
2015-04-08,245.8252104033,302.096
2015-04-09,243.8606361777,302.017
2015-04-10,235.8719006429,301.488
2015-04-11,237.4090677966,301.534
2015-04-12,237.1410423729,301.481
2015-04-13,225.5056358854,301.4
2015-04-14,219.7572367037,301.399
2015-04-15,223.3139079486,300.662
2015-04-16,228.4938153127,300.711
2015-04-17,222.7850601987,300.725
2015-04-18,223.3980441262,300.853
2015-04-19,223.284135301,301.017
2015-04-20,224.8949035652,301.046
2015-04-21,234.9393565167,301.081
2015-04-22,233.822418761,301.095
2015-04-23,235.9332936879,301.094
2015-04-24,231.4585923437,300.947
2015-04-25,226.4459929866,300.929
2015-04-26,220.5034067797,300.837
2015-04-27,227.3259903565,300.721
2015-04-28,225.5493687902,300.684
2015-04-29,225.6692884278,300.714
2015-04-30,236.3279760374,300.663
2015-05-01,232.7465827002,300.579
2015-05-02,235.5400771479,300.518
2015-05-03,240.4642489772,300.543
2015-05-04,238.9766613092,300.571
2015-05-05,236.0233834015,300.458
2015-05-06,229.4812193004,300.429
2015-05-07,237.1306873174,301.07
2015-05-08,244.3834728229,301.116
2015-05-09,242.7059500292,301.095
2015-05-10,240.7314839275,301.079
2015-05-11,242.2498372297,300.844
2015-05-12,242.2090920514,300.774
2015-05-13,236.5502659264,301.838
2015-05-14,236.9489167154,301.825
2015-05-15,237.4845023378,301.788
2015-05-16,235.8121344243,301.791
2015-05-17,236.963682934,301.913
2015-05-18,232.8838496154,301.942
2015-05-19,231.9744468147,301.931
2015-05-20,234.1903062537,301.894
