d,price_usd,nupl
2022-10-26,20797.0308258328,-0.0163
2022-10-27,20280.1751280538,-0.0421
2022-10-28,20604.6138535944,-0.0256
2022-10-29,20803.8999205143,-0.0158
2022-10-30,20616.7033766803,-0.0248
2022-10-31,20490.8581808884,-0.0308
2022-11-01,20483.966530976,-0.0309
2022-11-02,20148.2845537697,-0.0477
2022-11-03,20198.1111860316,-0.0449
2022-11-04,21157.2449275278,0.001
2022-11-05,21283.4715999416,0.0071
2022-11-06,20946.8030359439,-0.0087
2022-11-07,20568.5651183518,-0.0245
2022-11-08,18520.971163647,-0.1354
2022-11-09,15758.2912819988,-0.3263
2022-11-10,17541.5602866745,-0.1906
2022-11-11,16916.8506312098,-0.2325
2022-11-12,16771.2426718293,-0.2401
2022-11-13,16320.4983375219,-0.2734
2022-11-14,16629.4784146698,-0.2479
2022-11-15,16855.59378609,-0.229
2022-11-16,16659.6063345996,-0.2406
2022-11-17,16675.1790204559,-0.2342
2022-11-18,16661.5229576271,-0.2217
2022-11-19,16696.0040581531,-0.2186
2022-11-20,16246.8446992987,-0.2513
2022-11-21,15778.0174047341,-0.286
2022-11-22,16172.8893445354,-0.2531
2022-11-23,16574.0617299825,-0.2233
2022-11-24,16583.5243445354,-0.2219
2022-11-25,16522.3887767388,-0.2255
2022-11-26,16448.6413077148,-0.2304
2022-11-27,16436.0707688486,-0.23835
2022-11-28,16212.5814161309,-0.2463
2022-11-29,16443.0368199883,-0.2283
2022-11-30,17176.8986914085,-0.1754
2022-12-01,16961.2918042081,-0.1897
2022-12-02,17075.1091370544,-0.1811
2022-12-03,16899.5073831093,-0.193
2022-12-04,17121.7149824664,-0.1769
2022-12-05,16961.3517866745,-0.1839
2022-12-06,17070.5158281707,-0.1759
2022-12-07,16848.2518243717,-0.1912
2022-12-08,17231.4563223261,-0.1642
2022-12-09,17136.1490008767,-0.1696
2022-12-10,17124.2146797195,-0.1704
2022-12-11,17094.3606592636,-0.172
2022-12-12,17195.5249962011,-0.1648
2022-12-13,17774.9166320865,-0.1265
2022-12-14,17809.7240835769,-0.1233
2022-12-15,17344.0544569258,-0.153
2022-12-16,16606.1101750438,-0.2034
2022-12-17,16774.3853702513,-0.191
2022-12-18,16776.1159254822,-0.1907
2022-12-19,16424.1313857393,-0.2143
2022-12-20,16901.8169362946,-0.1798
2022-12-21,16800.5329707773,-0.186
2022-12-22,16814.2225791935,-0.1846
2022-12-23,16780.5169798363,-0.1864
2022-12-24,16837.612170076,-0.1822
2022-12-25,16824.8389736996,-0.1824
2022-12-26,16879.9382273524,-0.1784
2022-12-27,16698.9112708942,-0.1906
2022-12-28,16536.2942001753,-0.2005
2022-12-29,16630.5931551724,-0.1926
2022-12-30,16593.6888287551,-0.1948
2022-12-31,16524.2178024547,-0.1973
2023-01-01,16606.7520432496,-0.19119999999999998
2023-01-02,16688.7192729398,-0.1851
2023-01-03,16670.0773836937,-0.1859
2023-01-04,16848.3660391584,-0.1728
2023-01-05,16824.8001826417,-0.174
2023-01-06,16957.8622738165,-0.1641
2023-01-07,16917.49,-0.16044999999999998
2023-01-08,17059.2399444769,-0.1568
2023-01-09,17182.3198521333,-0.1484
2023-01-10,17433.9146320865,-0.1313
2023-01-11,17833.7107656341,-0.1051
2023-01-12,18869.7044842198,-0.045
2023-01-13,19868.7247454705,0.0067
2023-01-14,21010.9227200468,0.0601
2023-01-15,20876.0085561075,0.0539
2023-01-16,21180.4119485681,0.0671
2023-01-17,21178.2993962595,0.0665
2023-01-18,20709.6686040327,0.0456
2023-01-19,21071.8334152542,0.0622
2023-01-20,22660.7169421391,0.127
2023-01-21,22803.172761543,0.12775
2023-01-22,22716.2771966686,0.1285
2023-01-23,22929.0248936295,0.1263
2023-01-24,22611.1268787259,0.1241
2023-01-25,23109.0845189947,0.1425
2023-01-26,23008.6894766219,0.1393
2023-01-27,23070.4964582116,0.1421
2023-01-28,23008.8094649328,0.1397
2023-01-29,23774.9963679135,0.1671
2023-01-30,22799.427261543,0.1315
2023-01-31,23130.0519132087,0.1435
2023-02-01,23727.2026075395,0.164
2023-02-02,23505.6048430742,0.156
2023-02-03,23445.8131773816,0.1536
2023-02-04,23355.5243863238,0.15
2023-02-05,22957.2251905319,0.1353
2023-02-06,22745.1650371128,0.1272
2023-02-07,23266.2692036821,0.1465
2023-02-08,22937.5799453536,0.1342
2023-02-09,21818.1989456458,0.0901
2023-02-10,21620.5667837522,0.0821
2023-02-11,21864.8626414378,0.0924
2023-02-12,21772.1373252484,0.0886
2023-02-13,21798.7157168323,0.0898
2023-02-14,22222.415043834,0.1071
2023-02-15,24304.6129827586,0.1828
2023-02-16,23742.4488354763,0.1632
2023-02-17,24607.3356054939,0.1921
2023-02-18,24636.5266127995,0.1929
2023-02-19,24366.9907606663,0.1839
2023-02-20,24797.8430359439,0.1979
2023-02-21,24400.3893898305,0.1847
2023-02-22,24163.7389812975,0.1769
2023-02-23,23910.0342104033,0.168
2023-02-24,23175.8242036821,0.142
2023-02-25,23159.8154403857,0.14865
2023-02-26,23542.0964281122,0.1553
2023-02-27,23504.1894178843,0.1485
2023-02-28,23145.9491277031,0.1417
2023-03-01,23610.6590902981,0.1589
2023-03-02,23470.0254815897,0.1539
2023-03-03,22350.0962340736,0.1119
2023-03-04,22334.2852638808,0.1113
2023-03-05,22419.8171390999,0.1152
2023-03-06,22414.7033056692,0.1152
2023-03-07,22174.6484725307,0.1088
2023-03-08,21701.3846227352,0.0896
2023-03-09,20349.8141732905,0.0302
2023-03-10,19951.37,0.0609625
2023-03-17,27450.6282933957,0.2763
2023-03-18,26985.7359915254,0.2636
2023-03-19,28185.2043319696,0.2944
2023-03-20,27834.3361090006,0.2849
2023-03-21,28172.7950558153,0.2927
2023-03-22,27341.5571297487,0.271
2023-03-23,28387.8897495617,0.2967
2023-03-24,27464.1249453536,0.2728
2023-03-25,27518.62,0.2695666666666667
2023-03-27,27154.9963702513,0.2631
2023-03-28,27283.9634029807,0.2664
2023-03-29,28389.2917784921,0.2943
2023-03-30,28021.5583009936,0.296
2023-03-31,28514.6813062537,0.3074
2023-04-01,28494.5638863238,0.3066
2023-04-02,28161.9980362361,0.2983
2023-04-03,27850.9799436002,0.2903
2023-04-04,28113.9585187025,0.2967
2023-04-05,28190.3116063705,0.29503333333333337
2023-04-06,28049.0744763296,0.29336666666666666
2023-04-07,27936.8042609585,0.2917
2023-04-08,27964.0512498539,0.2923
2023-04-09,28357.8072703098,0.30946666666666667
2023-04-10,29687.5651846873,0.32663333333333333
2023-04-11,30247.0959193454,0.3438
2023-04-12,29913.0035463472,0.34486666666666665
2023-04-13,30370.82207218,0.3459333333333333
2023-04-14,30458.9700414962,0.347
2023-04-15,30342.0591084161,0.33924
2023-04-16,30312.9308533022,0.33148
2023-04-17,29469.5050727645,0.32371999999999995
2023-04-18,30366.8723813559,0.31595999999999996
2023-04-19,28796.7440952659,0.3082
2023-04-20,28251.2763790181,0.28915
2023-04-21,27292.0211052016,0.2701
2023-04-22,27827.5475920514,0.2841
2023-04-23,27604.6855742256,0.2782
2023-04-24,27520.1996729982,0.28700000000000003
2023-04-25,28302.6942180012,0.2958
2023-04-26,28384.2340333139,0.2975
2023-04-27,29465.5514272355,0.323
2023-04-28,29350.811886616,0.3198
2023-04-29,29221.5145075979,0.3167
2023-04-30,29362.0867974868,0.3199
2023-05-01,28114.9531873174,0.2899
2023-05-02,28690.5809959088,0.3039
2023-05-03,29045.0427735243,0.3112
2023-05-04,28855.8574465225,0.31694999999999995
2023-05-05,29552.9695236704,0.3227
2023-05-06,28899.4629602572,0.30656666666666665
2023-05-07,28761.738434249,0.2904333333333333
2023-05-08,27727.2854091175,0.2743
2023-05-09,27642.4281092928,0.2722
2023-05-10,27646.004902104,0.2724
2023-05-11,26986.271065751,0.2548
2023-05-12,26773.3443591467,0.2488
2023-05-13,26841.3982913501,0.2508
2023-05-14,26918.261597896,0.2528
2023-05-15,27231.6216052016,0.2606
2023-05-16,27025.7181864407,0.2547
2023-05-17,27401.0440610754,0.2522
2023-05-18,26843.2350938048,0.2497
2023-05-19,26889.503631502,0.2511
2023-05-20,27100.8582878434,0.2569
2023-05-21,26777.0977831677,0.2479
2023-05-22,26858.7370637054,0.2491
2023-05-23,27226.8558763881,0.2591
2023-05-24,26341.4306446522,0.2344
2023-05-25,26484.8359234366,0.238
2023-05-26,26720.3838071303,0.2447
2023-05-27,26854.5403702513,0.2484
2023-05-28,28097.5211259497,0.2814
2023-05-29,27765.0728693746,0.2726
2023-05-30,27712.4915844535,0.271
2023-05-31,27217.6832580362,0.2577
2023-06-01,26825.3713451198,0.2467
2023-06-02,27255.2279941555,0.2584
2023-06-03,27079.4084643483,0.2571
2023-06-04,27158.25456955,0.2558
2023-06-05,25785.8514842198,0.2166
2023-06-06,27213.7705187025,0.2572
2023-06-07,26339.5790292227,0.2327
2023-06-08,26521.693600526,0.2379
2023-06-09,26470.6775780245,0.2364
2023-06-10,25863.2138506721,0.2187
2023-06-11,25906.8281516657,0.2201
2023-06-12,25906.7519354179,0.2202
2023-06-13,25880.8599734074,0.2195
2023-06-14,25097.5853796026,0.1953
2023-06-15,25559.1433293396,0.21
2023-06-16,26331.8200943892,0.233
2023-06-17,26514.1713495032,0.2383
2023-06-18,26353.962682934,0.2334
2023-06-19,26778.0634415547,0.2459
2023-06-20,28305.4204573349,0.2863
2023-06-21,30099.5153509643,0.30515000000000003
2023-06-22,29952.5112866745,0.324
2023-06-23,30638.3537644652,0.3384
2023-06-24,30549.0162872589,0.3361
2023-06-25,30467.4403705435,0.3341
2023-06-26,30255.8861241964,0.3291
2023-06-27,30656.2,0.3267
2023-06-28,30104.0432717709,0.3243
2023-06-29,30460.792978083,0.3322
2023-06-30,30484.503257744,0.3322
2023-07-01,30581.6889655172,0.3334
2023-07-02,30594.2164736996,0.3335
2023-07-03,31135.3575993571,0.3447
2023-07-04,30799.9474558738,0.3374
2023-07-05,30497.8221282876,0.3307
2023-07-06,29979.7298094681,0.32
2023-07-07,30329.8829786674,0.3276
2023-07-08,30263.6196341321,0.326
2023-07-09,30163.2210563998,0.3237
2023-07-10,30394.6555806546,0.3286
2023-07-11,30616.247094097,0.3331
2023-07-12,30385.6087852133,0.3278
2023-07-13,31434.7354704851,0.35
2023-07-14,30310.6720204559,0.3259
2023-07-15,30290.8905958504,0.3254
2023-07-16,30249.7729658095,0.3244
2023-07-17,30143.7462744009,0.3222
2023-07-18,29835.7474076563,0.315
2023-07-19,29913.0294646406,0.31445
2023-07-20,29805.6065707189,0.3139
2023-07-21,29919.6934921099,0.3167
2023-07-22,29726.0096271186,0.3141
2023-07-23,29882.43,0.3115
2023-07-26,29361.5917580362,0.3037
2023-07-27,29201.6865175336,0.3005
2023-07-28,29316.3130751023,0.3056
2023-07-29,29360.376179135,0.3066
2023-07-30,29262.8367337814,0.305375
2023-07-31,29219.8201887785,0.30415000000000003
2023-08-01,29499.5875385739,0.302925
2023-08-02,29143.1519620105,0.3017
2023-08-03,29192.3448617767,0.3006
2023-08-04,29057.2532437171,0.2995
2023-08-05,29053.0956975453,0.2996
2023-08-06,29048.0433275862,0.2997
2023-08-07,29164.3585873758,0.3025
2023-08-08,29779.511383986,0.3168
2023-08-09,29582.9442375804,0.3121
2023-08-10,29430.1599117475,0.3085
2023-08-11,29399.784739626,0.3077
2023-08-12,29415.733902104,0.3079
2023-08-13,29286.1176110462,0.3048
2023-08-14,29408.9717127411,0.3076
2023-08-15,29167.59721654,0.3018
2023-08-16,28754.2924079486,0.2918
2023-08-17,26660.5627264757,0.2364
2023-08-18,26037.3658474576,0.2189
2023-08-19,26093.981808007,0.2207
2023-08-20,26176.4721642315,0.22068333333333334
2023-08-21,26128.9050160725,0.22066666666666668
2023-08-22,25978.2096914085,0.22065
2023-08-23,26452.1935882525,0.22063333333333332
2023-08-24,26126.7943331385,0.22061666666666666
2023-08-25,26040.881255114,0.2206
2023-08-26,26006.1740800701,0.2196
2023-08-27,26086.3612594974,0.2219
2023-08-28,26103.2765730567,0.2226
2023-08-29,27672.2221306254,0.2671
2023-08-30,27298.997779661,0.257
2023-08-31,25954.8665935126,0.2186
2023-09-01,25802.7885298071,0.2143
2023-09-02,25868.2960976037,0.2164
2023-09-03,25962.5475689655,0.2193
2023-09-04,25799.5256870251,0.2144
2023-09-05,25782.3622200468,0.2141
2023-09-06,25754.7902676797,0.2134
2023-09-07,26210.6045637054,0.2272
2023-09-08,25904.6982127411,0.2181
2023-09-09,25894.6205976037,0.2179
2023-09-10,25856.26,0.20625
2023-09-11,25135.0393781414,0.1946
2023-09-12,25859.7018068381,0.2172
2023-09-13,26226.8667524839,0.2282
2023-09-14,26556.056943308,0.2375
2023-09-15,26672.6160818235,0.2408
2023-09-16,26555.6361031561,0.2374
2023-09-17,26502.4321189363,0.2358
2023-09-18,26474.89,0.2343
2023-09-19,27215.0504848042,0.2546
2023-09-20,27133.4037235535,0.2528
2023-09-21,26571.5952919345,0.2371
2023-09-22,26581.1476116306,0.2374
2023-09-23,26575.776386616,0.2372
2023-09-24,26286.6410488019,0.2288
2023-09-25,26288.8095005845,0.2285
2023-09-26,26194.5378880772,0.2262
2023-09-27,26336.0825973115,0.2304
2023-09-28,27033.4254415546,0.2502
2023-09-29,26911.2514739918,0.2467
2023-09-30,26977.6933126826,0.2484
2023-10-01,27950.1453594389,0.2745
2023-10-02,27565.8892954413,0.2642
2023-10-03,27439.1422393337,0.2607
2023-10-04,27797.251176505,0.27
2023-10-05,27426.3450926359,0.2602
2023-10-06,27941.9633760959,0.2732
2023-10-07,27972.7515704266,0.2742
2023-10-08,27936.3261157218,0.2732
2023-10-09,27591.3467618352,0.2639
2023-10-10,27419.7971803039,0.2593
2023-10-11,26828.1725710111,0.243
2023-10-12,26741.3405990649,0.2402
2023-10-13,26842.4467703098,0.2431
2023-10-14,26861.9892375804,0.2433
2023-10-15,27130.3067092344,0.2507
2023-10-16,28506.7936741671,0.2865
2023-10-17,28433.2051522501,0.2841
2023-10-18,28328.0750195792,0.2817
2023-10-19,28690.358041204,0.2909
2023-10-20,29704.9853673291,0.3051
2023-10-21,29922.5464044418,0.3193
2023-10-22,29984.1593196961,0.3206
2023-10-23,32954.1690482174,0.3802
2023-10-24,33880.9566537113,0.3956
2023-10-25,34488.6589210988,0.4053
2023-10-26,34181.4922521917,0.3989
2023-10-27,33896.938528346,0.3935
2023-10-28,34091.5890327294,0.3966
2023-10-29,34574.3377206312,0.4048
2023-10-30,34495.1050207481,0.4029
2023-10-31,34636.4264736996,0.4048
2023-11-01,35431.9794532437,0.417
2023-11-02,34882.9173366452,0.4074
2023-11-03,34708.2218804792,0.4039
2023-11-04,35091.0763062537,0.4101
2023-11-05,35105.0420265926,0.4092
2023-11-06,35017.7151484512,0.4083
2023-11-07,35418.4768901227,0.4144
2023-11-08,35797.8946090006,0.4201
2023-11-09,36675.3264333723,0.4325
2023-11-10,37367.4943722969,0.4422
2023-11-11,36979.9312405026,0.4362
2023-11-12,37053.3410514319,0.4371
2023-11-13,36543.2680870836,0.429
2023-11-14,35590.6835645821,0.4136
2023-11-15,37840.5534894798,0.4476
2023-11-16,36160.4044509059,0.4217
2023-11-17,36569.7120534775,0.4279
2023-11-18,36577.4249617183,0.4278
2023-11-19,37442.7285119813,0.43455
2023-11-20,37516.0503708358,0.4413
2023-11-21,36035.0330862069,0.4178
2023-11-22,37403.0347168323,0.4273
2023-11-23,37311.7192156634,0.4368
2023-11-24,37718.7841630625,0.4425
2023-11-25,37800.1260932203,0.4435
2023-11-26,37482.7055260082,0.4386
2023-11-27,37229.2452197545,0.4346
2023-11-28,37828.4655911748,0.43865
2023-11-29,37846.8531227352,0.4427
2023-11-30,37712.7114789597,0.4407
2023-12-01,38703.5536820573,0.4541
2023-12-02,39462.2799272355,0.46245
2023-12-03,39978.2226104617,0.4708
2023-12-04,41910.2994815897,0.4935
2023-12-05,44067.0054763296,0.517
2023-12-06,43745.8343907072,0.512
2023-12-07,43282.6182261835,0.506
2023-12-08,44205.0522089421,0.50795
2023-12-09,43740.0063927528,0.5099
2023-12-10,43732.7120900059,0.5096
2023-12-11,41209.8947904734,0.4793
2023-12-12,41467.2735698422,0.4814
2023-12-13,42939.0607583285,0.4986
2023-12-14,43033.1371560491,0.4993
2023-12-15,41978.0970195792,0.486
2023-12-16,42203.2140450029,0.4884
2023-12-17,41428.6657855056,0.4787
2023-12-18,42635.7331911163,0.4926
2023-12-19,42271.863025716,0.4878
2023-12-20,43605.1555549386,0.5026
2023-12-21,43870.2382340736,0.5051
2023-12-22,44009.5016551724,0.506
2023-12-23,43768.8067518995,0.503
2023-12-24,43097.8093258329,0.4947
2023-12-25,43623.7504029807,0.5005
2023-12-26,42491.1229079486,0.4866
2023-12-27,43436.9594269433,0.4961
2023-12-28,42670.6797180012,0.4867
2023-12-29,41998.6033442431,0.4779
2023-12-30,42204.4917744009,0.4801
2023-12-31,42217.1587913501,0.48
2024-01-01,44049.4735534775,0.5012
2024-01-02,44941.160493571,0.5102
2024-01-03,42773.6515423729,0.485
2024-01-04,44250.7452670953,0.4978
2024-01-05,44146.3222022209,0.4959
2024-01-06,43917.9798147282,0.4931
2024-01-07,43844.195949737,0.492
2024-01-08,46981.3242995324,0.525
2024-01-09,46084.005795149,0.5148
2024-01-10,46818.1592764465,0.5216
2024-01-11,46380.8708082992,0.5163
2024-01-12,42817.4305356517,0.4765
2024-01-13,42846.9544699006,0.4767
2024-01-14,41888.1513068381,0.4647
2024-01-15,42528.9192489772,0.4725
2024-01-16,43171.4472241379,0.4778
2024-01-17,42689.304327294,0.4717
2024-01-18,41261.9076177674,0.4525
2024-01-19,41606.8535330216,0.4566
2024-01-20,41668.6904102864,0.4574
2024-01-21,41537.1123562244,0.4556
2024-01-22,39577.0998603156,0.4288
2024-01-23,39737.3143617767,0.4308
2024-01-24,40101.8568980129,0.4348
2024-01-25,39917.6611461134,0.4318
2024-01-26,41860.7310458796,0.4576
2024-01-27,42125.3014155465,0.4608
2024-01-28,41983.0202744009,0.4588
2024-01-29,43218.3470821157,0.4738
2024-01-30,42950.0541277031,0.4693
2024-01-31,42589.4708059614,0.464
2024-02-01,43020.3596548802,0.4691
2024-02-02,43155.3852030976,0.4705
2024-02-03,42982.3789979544,0.4683
2024-02-04,42576.2913050847,0.4631
2024-02-05,42619.2742738165,0.4633
2024-02-06,43102.7062632963,0.4686
2024-02-07,44253.0314731151,0.4818
2024-02-08,45332.09157218,0.4935
2024-02-09,47176.9665137347,0.5124
2024-02-10,47792.8972156634,0.5182
2024-02-11,48200.7986057861,0.5219
2024-02-12,49989.80371654,0.5378
2024-02-13,49628.0941528346,0.5337
2024-02-14,51844.2929193454,0.5513340066914422
2024-02-15,51939.1472919345,0.5490405722107858
2024-02-16,52157.3123977206,0.5495370629623225
2024-02-17,51674.8158521333,0.547735488570768
2024-02-18,52148.0645365283,0.5477163909104006
2024-02-19,51804.8051537113,0.549868640656157
2024-02-20,52308.0531712449,0.5464830801281205
2024-02-21,51744.321808007,0.5503329269088052
2024-02-22,51292.3252574518,0.5457467523867406
2024-02-23,50789.1431759205,0.5350647848799217
2024-02-24,51578.2349164231,0.5354131949895811
2024-02-25,51746.4789669784,0.5417157881362764
2024-02-26,54551.8259184687,0.5419337908575541
2024-02-27,57049.888220339,0.5629654618292023
2024-02-28,62460.740619813,0.5766722233112497
2024-02-29,61394.7818515488,0.6091796212110475
2024-03-01,62524.401817066,0.5992226408574308
2024-03-02,62049.6145637054,0.6057061142389741
2024-03-03,62991.4422913501,0.6101231442588005
2024-03-04,68091.8388243717,0.6085792429035591
2024-03-05,63950.524329924,0.6096202204705825
2024-03-06,66103.7215400351,0.6036416350918022
2024-03-07,67070.3791484512,0.6199198126186596
2024-03-08,68343.7149552893,0.6171901651050411
2024-03-09,68502.5053392753,0.6237372641016503
2024-03-10,68882.2513395675,0.6236771552264513
2024-03-11,72198.0875341905,0.6399411383484879
2024-03-12,71432.7283018702,0.6367444195621424
2024-03-13,73081.5759053185,0.635749530933191
2024-03-14,71505.2729076563,0.6344837320509735
2024-03-15,69424.9141753361,0.6258303585764298
2024-03-16,65433.6819006429,0.614658987599848
2024-03-17,68285.0891691993,0.6067887177283686
2024-03-18,67770.8865245471,0.6061088773803749
2024-03-19,61969.3075394506,0.6027258969188708
2024-03-20,67848.1076396844,0.6036507292303664
2024-03-21,65454.7357232612,0.6019667659654795
2024-03-22,63486.4849997078,0.5871130441421366
2024-03-23,64361.2429047341,0.5755187039699795
2024-03-24,67289.5658310929,0.593488199666733
2024-03-25,70042.0204237288,0.5890390962818758
2024-03-26,70071.0472144945,0.6029199202601065
2024-03-27,69267.8879815897,0.6039025859569772
2024-03-28,70826.8968714202,0.5988589441267251
2024-03-29,69917.0430070134,0.6059778771696519
2024-03-30,69663.0119073641,0.599312257988571
2024-03-31,71227.4517939801,0.5993145596818199
2024-04-01,69791.6277305669,0.6058546454360625
2024-04-02,65533.7548351841,0.5950401951750001
2024-04-03,66130.2162393337,0.5733395670607266
2024-04-04,68438.135024547,0.5836592238698339
2024-04-05,67904.9094766219,0.5836592238698339
2024-04-06,69136.0710783168,0.5832310397790054
2024-04-07,69392.6830108124,0.5898075246313566
2024-04-08,71712.7972840444,0.5906332884612977
2024-04-09,69074.5418638223,0.6028784961123125
2024-04-10,70579.4456767972,0.5888205748104292
2024-04-11,70046.5536057861,0.5955913331434644
2024-04-12,67098.113691993,0.5932224983602986
2024-04-13,64551.6482875512,0.5766501637216295
2024-04-14,65648.8099602572,0.5611007363909679
2024-04-15,63393.325166277,0.5662862487942055
2024-04-16,63784.8203340152,0.550407403671193
2024-04-17,61324.2184286967,0.5528288318715433
2024-04-18,63510.14500263,0.5343520652488777
2024-04-19,63762.6310300994,0.5494796779563597
2024-04-20,64907.9928366452,0.5520365329313791
2024-04-21,64968.192619813,0.5597604333179415
2024-04-22,66944.5960911748,0.5593268381651709
2024-04-23,66385.3002919345,0.5714300635270595
2024-04-24,64189.9679064874,0.5514058358671834
2024-04-25,64515.3874725307,0.551883893152847
2024-04-26,63777.4715002922,0.5536970928554936
2024-04-27,63429.3099649328,0.5481085535489507
2024-04-29,63908.3888766803,0.5481349195017877
2024-04-30,60636.3261633548,0.5471531724156047
2024-05-01,58141.7772799532,0.5250715748801129
2024-05-02,59170.1088936295,0.505963558157002
2024-05-03,62983.6554783752,0.5119799419702787
2024-05-04,63881.1305429573,0.5406740945760566
2024-05-05,64067.5959918177,0.5489255963472669
2024-05-06,63228.1031341321,0.5485231670184145
2024-05-07,62396.999720339,0.5423373959187155
2024-05-08,61079.27442782,0.5361044228247455
2024-05-09,62998.4903381064,0.5268072145860568
2024-05-10,60896.6418880772,0.5404433151509168
2024-05-11,60843.5729240211,0.5243775724997871
2024-05-12,61431.2746879018,0.524006327755865
2024-05-13,62886.9394491526,0.5286747751533465
2024-05-14,61555.5670046756,0.5286146557659219
2024-05-15,66281.5322542373,0.5278169343673419
2024-05-16,65269.2603246639,0.553124447317441
2024-05-17,66956.4409476914,0.5595422382485956
2024-05-18,66977.6006914085,0.5639433657062952
2024-05-19,66259.4704260666,0.5640523205265756
2024-05-20,71202.2025902981,0.5583712292559958
2024-05-21,70217.2546914085,0.5861817367365203
2024-05-22,69074.9141350088,0.5744167508502146
2024-05-23,67758.7306586791,0.5657588123401593
2024-05-24,68608.998279661,0.5665317239407099
2024-05-25,69282.7925976037,0.5706713886396382
2024-05-26,68445.0069532437,0.5748887832613487
2024-05-27,69347.815260374,0.5692314124229748
2024-05-28,68342.8204488603,0.5672221045695748
2024-05-29,67584.2632402104,0.5604336804814994
2024-05-30,68375.4760260082,0.5552241351392013
2024-05-31,67377.7626122151,0.56014870218012
2024-06-01,67714.3526399766,0.5547775299536382
2024-06-02,67805.4855742256,0.5558242319113154
2024-06-03,68833.3028351841,0.553893256091993
2024-06-04,70554.0894330801,0.5605753076665602
2024-06-05,71087.4433158971,0.5713524210910833
2024-06-06,70788.5013755114,0.5725758366082142
2024-06-07,69338.1573240795,0.5555725330517509
2024-06-08,69310.1092618352,0.5624578334542396
2024-06-09,69644.0190894214,0.5623990044340044
2024-06-10,69465.9362478083,0.5635266454035599
2024-06-11,67368.263506429,0.5618744640746172
2024-06-12,68213.8346838106,0.5528292789687533
2024-06-13,66783.4902767388,0.5532544692560832
2024-06-14,65982.1865195792,0.5375271189042572
2024-06-15,66204.904308007,0.5388692577461478
2024-06-16,66622.5999336645,0.5416580901052387
2024-06-17,66483.8785260082,0.541674922825872
2024-06-18,65112.1230020456,0.5411283628141896
2024-06-19,64878.7141525424,0.5288281525411629
2024-06-20,64897.7011542957,0.5136995272968576
2024-06-21,64086.0489228521,0.5226487113121436
2024-06-22,64258.135506429,0.5213269695833125
2024-06-23,63345.0218760959,0.5230278397288929
2024-06-24,60258.9554374635,0.5192611695833388
2024-06-25,61739.6658477498,0.48992092907832774
2024-06-26,60794.4760584454,0.5051756787613599
2024-06-27,61569.9234275278,0.5012667433910694
2024-06-28,60303.3147364115,0.5008626871312596
2024-06-29,60889.3298430742,0.4955132593715812
2024-06-30,62763.2796861485,0.4966380669069338
2024-07-01,62835.3997647575,0.503694836350428
2024-07-02,62028.6170385739,0.5124876976475145
2024-07-03,60216.3920859147,0.503492343093339
2024-07-04,57418.2420213326,0.4886688101195089
2024-07-05,56720.9881256575,0.47448648639064167
2024-07-06,58259.221773232,0.42944581426044315
2024-07-07,56112.5725587376,0.4678130489066038
2024-07-08,56691.9149061952,0.4570056411021197
2024-07-09,57981.4320967271,0.4559204651830919
2024-07-10,57722.0113527177,0.46683555900925233
2024-07-11,57307.712738457,0.46396604116600415
2024-07-12,57859.1202819988,0.46352664205909444
2024-07-13,59329.0372016365,0.46467881307431763
2024-07-14,61015.0339412624,0.4743951282170819
2024-07-15,64734.7611697837,0.494745802245566
2024-07-16,65118.8266583869,0.5042040012385361
2024-07-17,64201.3707805377,0.5194982632725097
2024-07-18,63984.3022022209,0.5181375137430527
2024-07-19,66755.7833828171,0.5128461421884812
2024-07-20,67185.4978112215,0.5351556451132414
2024-07-21,68056.6201215663,0.5363281018773479
2024-07-22,67535.1976738749,0.5429771847968075
2024-07-23,65916.4081616014,0.5392703311961233
2024-07-24,65353.3857784921,0.5251092088921524
2024-07-25,65722.0611917007,0.5240197934504937
2024-07-26,67912.2433091759,0.5246870489465796
2024-07-27,68077.3730812391,0.5385942483869142
2024-07-28,68170.6691309176,0.544178416934978
2024-07-29,66867.167277031,0.5381386271020813
2024-07-30,66186.9146861484,0.5347366059059632
2024-07-31,64690.6340385739,0.5261921117934114
2024-08-01,65178.0554891876,0.5162446462086917
2024-08-02,61506.7698877849,0.5156090085112954
2024-08-03,60688.2444272355,0.4940333657197083
2024-08-04,58306.2644786675,0.4817269521968474
2024-08-05,54343.6276773816,0.46547753339996234
2024-08-06,56047.4712866744,0.42486871430827694
2024-08-07,55129.7410376973,0.4448728016234406
2024-08-08,61908.7896724138,0.4345703023243822
2024-08-09,60720.9407594974,0.48484151398024783
2024-08-10,60871.5550727645,0.4833335773115378
2024-08-11,58836.1043722969,0.48531180523687334
2024-08-12,59394.1629538282,0.46757559306316226
2024-08-13,60536.2457846289,0.46754929775896703
2024-08-14,58840.6466797195,0.48498890538702194
2024-08-15,57644.1876879018,0.4666151526635464
2024-08-16,58927.2765087668,0.4542055716776401
2024-08-17,59414.6743351841,0.46855029850970903
2024-08-18,58793.2061458212,0.47034110587458205
2024-08-19,59411.5190169492,0.4716017674335174
2024-08-20,59123.3002662186,0.46761532117777405
2024-08-21,61133.0256493279,0.4705963465345433
2024-08-22,60394.4737749854,0.48684056644444695
2024-08-23,64106.8029152543,0.4801494252799423
2024-08-24,64023.226703682,0.5107453235581032
2024-08-25,64498.0183413209,0.505528625948664
