d,price_usd,profit_loss
2022-08-14,24314.2021315021,63.31
2022-08-15,24083.9539748685,63.4
2022-08-16,23868.8193530099,62.38
2022-08-17,23336.3489310345,61.02
2022-08-18,23221.1706028638,59.97
2022-08-19,20906.7663141438,55.23
2022-08-20,21146.6548021625,55.49
2022-08-21,21553.9961717125,56.34
2022-08-22,21301.0840581531,56.14
2022-08-23,21534.5143521333,56.62
2022-08-24,21424.9728232028,56.24
2022-08-25,21587.8395844535,57.37
2022-08-26,20246.1655733489,52.51
2022-08-27,20043.9909485681,51.97
2022-08-28,19673.5412188778,51.52
2022-08-29,20270.960383986,53.2
2022-08-30,19825.4632066043,52.11
2022-08-31,20024.6716059614,52.62
2022-09-01,20105.4626072472,53.15
2022-09-02,19948.8567472823,52.15
2022-09-03,19803.8332697253,51.58
2022-09-04,19961.9118907072,52.49
2022-09-05,19797.7967884278,51.64
2022-09-06,18846.150537405,49.64
2022-09-07,19292.9070745178,51.52
2022-09-08,19319.1248512566,51.78
2022-09-09,21363.1894485681,58.06
2022-09-10,21715.5972516072,59.27
2022-09-11,21732.8643576856,59.32
2022-09-12,22364.7235803624,60.17
2022-09-13,20165.0421607247,54.48
2022-09-14,20246.3660424313,55.06
2022-09-15,19696.8698661601,52.5
2022-09-16,19741.5776168907,52.85
2022-09-17,20120.7023459965,54.37
2022-09-18,19427.1002626534,51.67
2022-09-19,19557.9769582116,52.31
2022-09-20,18872.9498667446,49.54
2022-09-21,18506.7607481005,48.96
2022-09-22,19414.5396449445,52.64
2022-09-23,19326.8648199883,51.83
2022-09-24,18924.7677872589,49.43
2022-09-25,18793.1561531268,48.9
2022-09-26,19201.1317209234,51.13
2022-09-27,19106.7389135009,50.92
2022-09-28,19454.937210111,53.68
2022-09-29,19540.8664105786,54.09
2022-09-30,19435.1946917008,53.41
2022-10-01,19311.861629398,51.52
2022-10-02,19015.2928050847,50.13
2022-10-03,19633.4325859147,55.06
2022-10-04,20339.9712811221,57.83
2022-10-05,20155.0996987142,56.56
2022-10-06,19950.5477957335,55.64
2022-10-07,19539.1439216832,53.53
2022-10-08,19416.1772291058,52.16
2022-10-09,19428.3671323787,52.39
2022-10-10,19154.4042346581,50.31
2022-10-11,19039.2820683811,50.2
2022-10-12,19156.9115645821,51.35
2022-10-13,19387.8336806546,53.01
2022-10-14,19177.6941031561,51.45
2022-10-15,19069.8749272355,50.11
2022-10-16,19261.7497878434,51.93
2022-10-17,19557.0218106371,55.21
2022-10-18,19341.4075543542,52.94
2022-10-19,19132.1544254822,50.45
2022-10-20,19033.3760239626,49.66
2022-10-21,19174.8763487434,51.68
2022-10-22,19207.6285078901,52.09
2022-10-23,19565.4123243717,56.1
2022-10-24,19341.460210111,53.64
2022-10-25,20094.9611215663,57.84
2022-10-26,20797.0308258328,60.3
2022-10-27,20280.1751280538,58.27
2022-10-28,20604.6138535944,59.52
2022-10-29,20803.8999205143,60.45
2022-10-30,20616.7033766803,59.36
2022-10-31,20490.8581808884,58.59
2022-11-01,20483.966530976,58.31
2022-11-02,20148.2845537697,56.66
2022-11-03,20198.1111860316,57.4
2022-11-04,21157.2449275278,61.81
2022-11-05,21283.4715999416,61.94
2022-11-06,20946.8030359439,60.41
2022-11-07,20568.5651183518,58.87
2022-11-08,18520.971163647,48.51
2022-11-09,15758.2912819988,47.48
2022-11-10,17541.5602866745,49.09
2022-11-11,16916.8506312098,48.72
2022-11-12,16771.2426718293,48.16
2022-11-13,16320.4983375219,47.48
2022-11-14,16629.4784146698,48.45
2022-11-15,16855.59378609,49.6
2022-11-16,16659.6063345996,49.02
2022-11-17,16675.1790204559,50.06
2022-11-18,16661.5229576271,50.32
2022-11-19,16696.0040581531,51.4
2022-11-20,16246.8446992987,46.85
2022-11-21,15778.0174047341,46.84
2022-11-22,16172.8893445354,47.5
2022-11-23,16574.0617299825,48.94
2022-11-24,16583.5243445354,49.17
2022-11-25,16522.3887767388,48.26
2022-11-26,16448.6413077148,47.83
2022-11-27,16436.0707688486,47.73
2022-11-28,16212.5814161309,47.8
2022-11-29,16443.0368199883,49.28
2022-11-30,17176.8986914085,54.99
2022-12-01,16961.2918042081,54.59
2022-12-02,17075.1091370544,54.84
2022-12-03,16899.5073831093,53.27
2022-12-04,17121.7149824664,55.1
2022-12-05,16961.3517866745,54.64
2022-12-06,17070.5158281707,54.89
2022-12-07,16848.2518243717,52.62
2022-12-08,17231.4563223261,55.94
2022-12-09,17136.1490008767,55.5
2022-12-10,17124.2146797195,55.03
2022-12-11,17094.3606592636,54.65
2022-12-12,17195.5249962011,55.94
2022-12-13,17774.9166320865,57.04
2022-12-14,17809.7240835769,57.19
2022-12-15,17344.0544569258,55.36
2022-12-16,16606.1101750438,49.39
2022-12-17,16774.3853702513,52.11
2022-12-18,16776.1159254822,52.23
2022-12-19,16424.1313857393,48.09
2022-12-20,16901.8169362946,53.2
2022-12-21,16800.5329707773,52.65
2022-12-22,16814.2225791935,52.95
2022-12-23,16780.5169798363,52.42
2022-12-24,16837.612170076,53.27
2022-12-25,16824.8389736996,53.04
2022-12-26,16879.9382273524,53.78
2022-12-27,16698.9112708942,51.32
2022-12-28,16536.2942001753,48.98
2022-12-29,16630.5931551724,50.33
2022-12-30,16593.6888287551,49.72
2022-12-31,16524.2178024547,48.46
2023-01-01,16606.7520432496,50.45
2023-01-02,16688.7192729398,52.6
2023-01-03,16670.0773836937,52.03
2023-01-04,16848.3660391584,54.98
2023-01-05,16824.8001826417,54.25
2023-01-06,16957.8622738165,56.2
2023-01-07,16917.49,55.72
2023-01-08,17059.2399444769,56.7
2023-01-09,17182.3198521333,57.64
2023-01-10,17433.9146320865,58.17
2023-01-11,17833.7107656341,59.35
2023-01-12,18869.7044842198,60.17
2023-01-13,19868.7247454705,63.36
2023-01-14,21010.9227200468,66.78
2023-01-15,20876.0085561075,65.93
2023-01-16,21180.4119485681,67.56
2023-01-17,21178.2993962595,67.12
2023-01-18,20709.6686040327,64.96
2023-01-19,21071.8334152542,66.33
2023-01-20,22660.7169421391,69.36
2023-01-21,22803.172761543,69.6
2023-01-22,22716.2771966686,69.04
2023-01-23,22929.0248936295,69.73
2023-01-24,22611.1268787259,68.12
2023-01-25,23109.0845189947,70.0
2023-01-26,23008.6894766219,69.48
2023-01-27,23070.4964582116,69.94
2023-01-28,23008.8094649328,69.17
2023-01-29,23774.9963679135,71.77
2023-01-30,22799.427261543,67.7
2023-01-31,23130.0519132087,70.16
2023-02-01,23727.2026075395,71.49
2023-02-02,23505.6048430742,70.61
2023-02-03,23445.8131773816,70.36
2023-02-04,23355.5243863238,69.44
2023-02-05,22957.2251905319,66.49
2023-02-06,22745.1650371128,65.9
2023-02-07,23266.2692036821,69.29
2023-02-08,22937.5799453536,66.64
2023-02-09,21818.1989456458,64.53
2023-02-10,21620.5667837522,64.3
2023-02-11,21864.8626414378,65.13
2023-02-12,21772.1373252484,64.32
2023-02-13,21798.7157168323,64.63
2023-02-14,22222.415043834,65.66
2023-02-15,24304.6129827586,72.41
2023-02-16,23742.4488354763,71.37
2023-02-17,24607.3356054939,72.54
2023-02-18,24636.5266127995,72.55
2023-02-19,24366.9907606663,71.81
2023-02-20,24797.8430359439,72.59
2023-02-21,24400.3893898305,71.81
2023-02-22,24163.7389812975,71.15
2023-02-23,23910.0342104033,70.7
2023-02-24,23175.8242036821,68.16
2023-02-25,23159.8154403857,67.6
2023-02-26,23542.0964281122,69.65
2023-02-27,23504.1894178843,69.47
2023-02-28,23145.9491277031,67.09
2023-03-01,23610.6590902981,70.19
2023-03-02,23470.0254815897,69.06
2023-03-03,22350.0962340736,64.0
2023-03-04,22334.2852638808,63.64
2023-03-05,22419.8171390999,64.35
2023-03-06,22414.7033056692,64.35
2023-03-07,22174.6484725307,63.67
2023-03-08,21701.3846227352,62.72
2023-03-09,20349.8141732905,59.34
2023-03-10,19951.37,58.89
2023-03-17,27450.6282933957,74.44
2023-03-18,26985.7359915254,72.77
2023-03-19,28185.2043319696,74.46
2023-03-20,27834.3361090006,74.22
2023-03-21,28172.7950558153,74.31
2023-03-22,27341.5571297487,72.86
2023-03-23,28387.8897495617,74.57
2023-03-24,27464.1249453536,73.05
2023-03-25,27518.62,73.16
2023-03-27,27154.9963702513,71.83
2023-03-28,27283.9634029807,72.12
2023-03-29,28389.2917784921,74.66
2023-03-30,28021.5583009936,74.44
2023-03-31,28514.6813062537,75.58
2023-04-01,28494.5638863238,74.94
2023-04-02,28161.9980362361,73.86
2023-04-03,27850.9799436002,72.4
2023-04-04,28113.9585187025,74.16
2023-04-05,28190.3116063705,74.67
2023-04-06,28049.0744763296,73.39
2023-04-07,27936.8042609585,71.66
2023-04-08,27964.0512498539,71.73
2023-04-09,28357.8072703098,74.91
2023-04-10,29687.5651846873,76.89
2023-04-11,30247.0959193454,77.26
2023-04-12,29913.0035463472,76.61
2023-04-13,30370.82207218,77.55
2023-04-14,30458.9700414962,77.7
2023-04-15,30342.0591084161,76.45
2023-04-16,30312.9308533022,76.32
2023-04-17,29469.5050727645,74.73
2023-04-18,30366.8723813559,76.84
2023-04-19,28796.7440952659,73.59
2023-04-20,28251.2763790181,72.5
2023-04-21,27292.0211052016,69.0
2023-04-22,27827.5475920514,69.61
2023-04-23,27604.6855742256,69.38
2023-04-24,27520.1996729982,69.55
2023-04-25,28302.6942180012,73.1
2023-04-26,28384.2340333139,73.29
2023-04-27,29465.5514272355,74.97
2023-04-28,29350.811886616,74.61
2023-04-29,29221.5145075979,74.07
2023-04-30,29362.0867974868,74.7
2023-05-01,28114.9531873174,71.34
2023-05-02,28690.5809959088,73.62
2023-05-03,29045.0427735243,74.25
2023-05-04,28855.8574465225,73.33
2023-05-05,29552.9695236704,75.73
2023-05-06,28899.4629602572,73.2
2023-05-07,28761.738434249,72.4
2023-05-08,27727.2854091175,67.42
2023-05-09,27642.4281092928,67.22
2023-05-10,27646.004902104,67.76
2023-05-11,26986.271065751,65.25
2023-05-12,26773.3443591467,65.2
2023-05-13,26841.3982913501,65.33
2023-05-14,26918.261597896,65.46
2023-05-15,27231.6216052016,67.0
2023-05-16,27025.7181864407,65.72
2023-05-17,27401.0440610754,67.62
2023-05-18,26843.2350938048,64.92
2023-05-19,26889.503631502,65.26
2023-05-20,27100.8582878434,66.69
2023-05-21,26777.0977831677,64.41
2023-05-22,26858.7370637054,65.08
2023-05-23,27226.8558763881,67.31
2023-05-24,26341.4306446522,63.98
2023-05-25,26484.8359234366,64.33
2023-05-26,26720.3838071303,64.6
2023-05-27,26854.5403702513,65.25
2023-05-28,28097.5211259497,71.21
2023-05-29,27765.0728693746,69.42
2023-05-30,27712.4915844535,69.1
2023-05-31,27217.6832580362,67.09
2023-06-01,26825.3713451198,64.67
2023-06-02,27255.2279941555,67.96
2023-06-03,27079.4084643483,66.37
2023-06-04,27158.25456955,66.8
2023-06-05,25785.8514842198,63.21
2023-06-06,27213.7705187025,67.22
2023-06-07,26339.5790292227,63.25
2023-06-08,26521.693600526,64.27
2023-06-09,26470.6775780245,63.6
2023-06-10,25863.2138506721,62.83
2023-06-11,25906.8281516657,63.04
2023-06-12,25906.7519354179,63.24
2023-06-13,25880.8599734074,63.03
2023-06-14,25097.5853796026,62.49
2023-06-15,25559.1433293396,62.96
2023-06-16,26331.8200943892,64.44
2023-06-17,26514.1713495032,65.62
2023-06-18,26353.962682934,64.79
2023-06-19,26778.0634415547,66.99
2023-06-20,28305.4204573349,73.78
2023-06-21,30099.5153509643,77.78
2023-06-22,29952.5112866745,77.12
2023-06-23,30638.3537644652,78.66
2023-06-24,30549.0162872589,78.07
2023-06-25,30467.4403705435,77.85
2023-06-26,30255.8861241964,77.19
2023-06-27,30656.2,78.69
2023-06-28,30104.0432717709,76.42
2023-06-29,30460.792978083,77.72
2023-06-30,30484.503257744,78.0
2023-07-01,30581.6889655172,78.23
2023-07-02,30594.2164736996,78.24
2023-07-03,31135.3575993571,78.92
2023-07-04,30799.9474558738,78.41
2023-07-05,30497.8221282876,77.11
2023-07-06,29979.7298094681,74.45
2023-07-07,30329.8829786674,75.82
2023-07-08,30263.6196341321,75.41
2023-07-09,30163.2210563998,74.86
2023-07-10,30394.6555806546,76.33
2023-07-11,30616.247094097,78.17
2023-07-12,30385.6087852133,75.83
2023-07-13,31434.7354704851,79.32
2023-07-14,30310.6720204559,74.92
2023-07-15,30290.8905958504,74.65
2023-07-16,30249.7729658095,74.17
2023-07-17,30143.7462744009,74.1
2023-07-18,29835.7474076563,72.62
2023-07-19,29913.0294646406,73.05
2023-07-20,29805.6065707189,71.7
2023-07-21,29919.6934921099,73.39
2023-07-22,29726.0096271186,71.11
2023-07-23,29882.43,74.09
2023-07-26,29361.5917580362,71.01
2023-07-27,29201.6865175336,70.54
2023-07-28,29316.3130751023,71.71
2023-07-29,29360.376179135,71.87
2023-07-30,29262.8367337814,70.6
2023-07-31,29219.8201887785,70.54
2023-08-01,29499.5875385739,72.66
2023-08-02,29143.1519620105,69.73
2023-08-03,29192.3448617767,70.15
2023-08-04,29057.2532437171,69.49
2023-08-05,29053.0956975453,69.29
2023-08-06,29048.0433275862,69.24
2023-08-07,29164.3585873758,70.2
2023-08-08,29779.511383986,73.57
2023-08-09,29582.9442375804,72.95
2023-08-10,29430.1599117475,72.53
2023-08-11,29399.784739626,72.17
2023-08-12,29415.733902104,72.23
2023-08-13,29286.1176110462,70.78
2023-08-14,29408.9717127411,72.4
2023-08-15,29167.59721654,69.71
2023-08-16,28754.2924079486,68.04
2023-08-17,26660.5627264757,61.48
2023-08-18,26037.3658474576,60.6
2023-08-19,26093.981808007,60.71
2023-08-20,26176.4721642315,60.78
2023-08-21,26128.9050160725,60.88
2023-08-22,25978.2096914085,60.29
2023-08-23,26452.1935882525,61.99
2023-08-24,26126.7943331385,60.82
2023-08-25,26040.881255114,60.76
2023-08-26,26006.1740800701,60.09
2023-08-27,26086.3612594974,60.93
2023-08-28,26103.2765730567,61.24
2023-08-29,27672.2221306254,67.44
2023-08-30,27298.997779661,66.38
2023-08-31,25954.8665935126,59.85
2023-09-01,25802.7885298071,59.4
2023-09-02,25868.2960976037,59.66
2023-09-03,25962.5475689655,60.41
2023-09-04,25799.5256870251,59.18
2023-09-05,25782.3622200468,59.13
2023-09-06,25754.7902676797,59.28
2023-09-07,26210.6045637054,62.55
2023-09-08,25904.6982127411,60.57
2023-09-09,25894.6205976037,60.34
2023-09-10,25856.26,59.98
2023-09-11,25135.0393781414,58.83
2023-09-12,25859.7018068381,60.42
2023-09-13,26226.8667524839,63.01
2023-09-14,26556.056943308,64.06
2023-09-15,26672.6160818235,64.23
2023-09-16,26555.6361031561,63.46
2023-09-17,26502.4321189363,63.26
2023-09-18,26474.89,64.39
2023-09-19,27215.0504848042,66.98
2023-09-20,27133.4037235535,66.36
2023-09-21,26571.5952919345,63.46
2023-09-22,26581.1476116306,63.63
2023-09-23,26575.776386616,63.46
2023-09-24,26286.6410488019,61.7
2023-09-25,26288.8095005845,62.01
2023-09-26,26194.5378880772,61.44
2023-09-27,26336.0825973115,62.44
2023-09-28,27033.4254415546,66.01
2023-09-29,26911.2514739918,65.37
2023-09-30,26977.6933126826,65.53
2023-10-01,27950.1453594389,69.5
2023-10-02,27565.8892954413,68.62
2023-10-03,27439.1422393337,68.04
2023-10-04,27797.251176505,69.39
2023-10-05,27426.3450926359,67.43
2023-10-06,27941.9633760959,69.66
2023-10-07,27972.7515704266,69.84
2023-10-08,27936.3261157218,69.04
2023-10-09,27591.3467618352,67.9
2023-10-10,27419.7971803039,67.08
2023-10-11,26828.1725710111,63.63
2023-10-12,26741.3405990649,62.51
2023-10-13,26842.4467703098,64.08
2023-10-14,26861.9892375804,64.24
2023-10-15,27130.3067092344,65.87
2023-10-16,28506.7936741671,72.12
2023-10-17,28433.2051522501,71.72
2023-10-18,28328.0750195792,71.24
2023-10-19,28690.358041204,72.65
2023-10-20,29704.9853673291,76.34
2023-10-21,29922.5464044418,77.48
2023-10-22,29984.1593196961,77.8
2023-10-23,32954.1690482174,81.68
2023-10-24,33880.9566537113,82.07
2023-10-25,34488.6589210988,82.36
2023-10-26,34181.4922521917,81.79
2023-10-27,33896.938528346,81.2
2023-10-28,34091.5890327294,81.45
2023-10-29,34574.3377206312,82.4
2023-10-30,34495.1050207481,82.24
2023-10-31,34636.4264736996,82.45
2023-11-01,35431.9794532437,82.89
2023-11-02,34882.9173366452,82.14
2023-11-03,34708.2218804792,81.77
2023-11-04,35091.0763062537,82.36
2023-11-05,35105.0420265926,82.37
2023-11-06,35017.7151484512,82.07
2023-11-07,35418.4768901227,82.65
2023-11-08,35797.8946090006,83.2
2023-11-09,36675.3264333723,83.68
2023-11-10,37367.4943722969,84.16
2023-11-11,36979.9312405026,83.36
2023-11-12,37053.3410514319,83.45
2023-11-13,36543.2680870836,82.04
2023-11-14,35590.6835645821,81.25
2023-11-15,37840.5534894798,84.73
2023-11-16,36160.4044509059,81.52
2023-11-17,36569.7120534775,82.15
2023-11-18,36577.4249617183,82.18
2023-11-19,37442.7285119813,83.93
2023-11-20,37516.0503708358,84.18
2023-11-21,36035.0330862069,80.68
2023-11-22,37403.0347168323,83.53
2023-11-23,37311.7192156634,82.72
2023-11-24,37718.7841630625,
2023-11-25,37800.1260932203,84.59
2023-11-26,37482.7055260082,83.12
2023-11-27,37229.2452197545,
2023-11-28,37828.4655911748,84.63
2023-11-29,37846.8531227352,
2023-11-30,37712.7114789597,83.57
2023-12-01,38703.5536820573,85.6
2023-12-02,39462.2799272355,
2023-12-03,39978.2226104617,87.53
2023-12-04,41910.2994815897,88.88
2023-12-05,44067.0054763296,89.73
2023-12-06,43745.8343907072,
2023-12-07,43282.6182261835,88.47
2023-12-08,44205.0522089421,89.83
2023-12-09,43740.0063927528,89.83
2023-12-10,43732.7120900059,88.22
2023-12-11,41209.8947904734,88.11
2023-12-12,41467.2735698422,86.47
2023-12-13,42939.0607583285,86.79
2023-12-14,43033.1371560491,87.76
2023-12-15,41978.0970195792,87.84
2023-12-16,42203.2140450029,86.85
2023-12-17,41428.6657855056,87.0
2023-12-18,42635.7331911163,85.32
2023-12-19,42271.863025716,87.33
2023-12-20,43605.1555549386,87.0
2023-12-21,43870.2382340736,88.71
2023-12-22,44009.5016551724,89.33
2023-12-23,43768.8067518995,89.46
2023-12-24,43097.8093258329,88.46
2023-12-25,43623.7504029807,86.83
2023-12-26,42491.1229079486,87.93
2023-12-27,43436.9594269433,86.07
2023-12-28,42670.6797180012,87.58
2023-12-29,41998.6033442431,86.28
2023-12-30,42204.4917744009,84.77
2023-12-31,42217.1587913501,85.16
2024-01-01,44049.4735534775,85.36
2024-01-02,44941.160493571,89.62
2024-01-03,42773.6515423729,90.23
2024-01-04,44250.7452670953,86.46
2024-01-05,44146.3222022209,89.65
2024-01-06,43917.9798147282,87.94
2024-01-07,43844.195949737,86.88
2024-01-08,46981.3242995324,86.48
2024-01-09,46084.005795149,91.3
2024-01-10,46818.1592764465,90.36
2024-01-11,46380.8708082992,90.98
2024-01-12,42817.4305356517,90.15
2024-01-13,42846.9544699006,84.15
2024-01-14,41888.1513068381,84.24
2024-01-15,42528.9192489772,80.68
2024-01-16,43171.4472241379,82.87
2024-01-17,42689.304327294,83.08
2024-01-18,41261.9076177674,79.81
2024-01-19,41606.8535330216,80.51
2024-01-20,41668.6904102864,80.65
2024-01-21,41537.1123562244,80.02
2024-01-22,39577.0998603156,77.62
2024-01-23,39737.3143617767,78.26
2024-01-24,40101.8568980129,79.12
2024-01-25,39917.6611461134,78.16
2024-01-26,41860.7310458796,81.64
2024-01-27,42125.3014155465,82.46
2024-01-28,41983.0202744009,81.94
2024-01-29,43218.3470821157,85.86
2024-01-30,42950.0541277031,84.79
2024-01-31,42589.4708059614,82.89
2024-02-01,43020.3596548802,85.02
2024-02-02,43155.3852030976,85.31
2024-02-03,42982.3789979544,84.2
2024-02-04,42576.2913050847,81.72
2024-02-05,42619.2742738165,82.71
2024-02-06,43102.7062632963,85.23
2024-02-07,44253.0314731151,89.55
2024-02-08,45332.09157218,90.04
2024-02-09,47176.9665137347,91.66
2024-02-10,47792.8972156634,92.23
2024-02-11,48200.7986057861,92.44
2024-02-12,49989.80371654,93.77
2024-02-13,49628.0941528346,93.15
2024-02-14,51844.2929193454,94.67
2024-02-15,51939.1472919345,94.69
2024-02-16,52157.3123977206,94.76
2024-02-17,51674.8158521333,92.94
2024-02-18,52148.0645365283,94.29
2024-02-19,51804.8051537113,92.89
2024-02-20,52308.0531712449,94.82
2024-02-21,51744.321808007,92.63
2024-02-22,51292.3252574518,91.85
2024-02-23,50789.1431759205,91.13
2024-02-24,51578.2349164231,92.26
2024-02-25,51746.4789669784,93.0
2024-02-26,54551.8259184687,95.3
2024-02-27,57049.888220339,96.66
2024-02-28,62460.740619813,99.46
2024-02-29,61394.7818515488,97.71
2024-03-01,62524.401817066,99.46
2024-03-02,62049.6145637054,97.08
2024-03-03,62991.4422913501,99.59
2024-03-04,68091.8388243717,100.0
2024-03-05,63950.524329924,99.05
2024-03-06,66103.7215400351,99.3
2024-03-07,67070.3791484512,99.33
2024-03-08,68343.7149552893,100.0
2024-03-09,68502.5053392753,100.0
2024-03-10,68882.2513395675,100.0
2024-03-11,72198.0875341905,100.0
2024-03-12,71432.7283018702,99.09
2024-03-13,73081.5759053185,100.0
2024-03-14,71505.2729076563,98.29
2024-03-15,69424.9141753361,97.33
2024-03-16,65433.6819006429,93.79
2024-03-17,68285.0891691993,96.03
2024-03-18,67770.8865245471,95.84
2024-03-19,61969.3075394506,91.23
2024-03-20,67848.1076396844,96.28
2024-03-21,65454.7357232612,93.91
2024-03-22,63486.4849997078,92.63
2024-03-23,64361.2429047341,93.34
2024-03-24,67289.5658310929,95.52
2024-03-25,70042.0204237288,97.92
2024-03-26,70071.0472144945,97.95
2024-03-27,69267.8879815897,96.75
2024-03-28,70826.8968714202,97.99
2024-03-29,69917.0430070134,96.79
2024-03-30,69663.0119073641,96.4
2024-03-31,71227.4517939801,98.0
2024-04-01,69791.6277305669,96.43
2024-04-02,65533.7548351841,92.45
2024-04-03,66130.2162393337,93.6
2024-04-04,68438.135024547,95.83
2024-04-05,67904.9094766219,94.77
2024-04-06,69136.0710783168,96.29
2024-04-07,69392.6830108124,96.54
2024-04-08,71712.7972840444,98.81
2024-04-09,69074.5418638223,95.52
2024-04-10,70579.4456767972,97.43
2024-04-11,70046.5536057861,96.85
2024-04-12,67098.113691993,93.07
2024-04-13,64551.6482875512,90.33
2024-04-14,65648.8099602572,91.29
2024-04-15,63393.325166277,89.09
2024-04-16,63784.8203340152,89.54
2024-04-17,61324.2184286967,86.38
2024-04-18,63510.14500263,89.68
2024-04-19,63762.6310300994,89.96
2024-04-20,64907.9928366452,91.44
2024-04-21,64968.192619813,91.48
2024-04-22,66944.5960911748,93.5
2024-04-23,66385.3002919345,93.25
2024-04-24,64189.9679064874,90.2
2024-04-25,64515.3874725307,91.04
2024-04-26,63777.4715002922,89.03
2024-04-27,63429.3099649328,87.6
2024-04-28,62978.5770049678,87.22
2024-04-29,63908.3888766803,89.51
2024-04-30,60636.3261633548,84.78
2024-05-01,58141.7772799532,83.9
2024-05-02,59170.1088936295,84.68
2024-05-03,62983.6554783752,88.3
2024-05-04,63881.1305429573,89.91
2024-05-05,64067.5959918177,90.61
2024-05-06,63228.1031341321,88.3
2024-05-07,62396.999720339,86.42
2024-05-08,61079.27442782,85.45
2024-05-09,62998.4903381064,88.49
2024-05-10,60896.6418880772,85.2
2024-05-11,60843.5729240211,84.72
2024-05-12,61431.2746879018,86.07
2024-05-13,62886.9394491526,88.09
2024-05-14,61555.5670046756,86.13
2024-05-15,66281.5322542373,94.3
2024-05-16,65269.2603246639,92.07
2024-05-17,66956.4409476914,94.55
2024-05-18,66977.6006914085,94.56
2024-05-19,66259.4704260666,93.34
2024-05-20,71202.2025902981,98.24
2024-05-21,70217.2546914085,97.67
2024-05-22,69074.9141350088,96.19
2024-05-23,67758.7306586791,94.29
2024-05-24,68608.998279661,95.92
2024-05-25,69282.7925976037,96.69
2024-05-26,68445.0069532437,95.34
2024-05-27,69347.815260374,96.72
2024-05-28,68342.8204488603,94.82
2024-05-29,67584.2632402104,92.65
2024-05-30,68375.4760260082,95.3
2024-05-31,67377.7626122151,92.23
2024-06-01,67714.3526399766,92.51
2024-06-02,67805.4855742256,93.07
2024-06-03,68833.3028351841,96.08
2024-06-04,70554.0894330801,97.95
2024-06-05,71087.4433158971,98.2
2024-06-06,70788.5013755114,97.58
2024-06-07,69338.1573240795,95.65
2024-06-08,69310.1092618352,95.24
2024-06-09,69644.0190894214,96.15
2024-06-10,69465.9362478083,96.1
2024-06-11,67368.263506429,90.43
2024-06-12,68213.8346838106,92.38
2024-06-13,66783.4902767388,89.3
2024-06-14,65982.1865195792,88.21
2024-06-15,66204.904308007,89.15
2024-06-16,66622.5999336645,89.53
2024-06-17,66483.8785260082,89.66
2024-06-18,65112.1230020456,87.32
2024-06-19,64878.7141525424,86.86
2024-06-20,64897.7011542957,87.21
2024-06-21,64086.0489228521,85.66
2024-06-22,64258.135506429,86.28
2024-06-23,63345.0218760959,83.39
2024-06-24,60258.9554374635,80.66
2024-06-25,61739.6658477498,82.24
2024-06-26,60794.4760584454,80.89
2024-06-27,61569.9234275278,82.26
2024-06-28,60303.3147364115,80.37
2024-06-29,60889.3298430742,81.18
2024-06-30,62763.2796861485,84.29
2024-07-01,62835.3997647575,84.4
2024-07-02,62028.6170385739,82.76
2024-07-03,60216.3920859147,79.61
2024-07-04,57418.2420213326,78.24
2024-07-05,56720.9881256575,77.44
2024-07-06,58259.221773232,79.6
2024-07-07,56112.5725587376,75.94
2024-07-08,56691.9149061952,76.91
2024-07-09,57981.4320967271,79.61
2024-07-10,57722.0113527177,79.1
2024-07-11,57307.712738457,78.09
2024-07-12,57859.1202819988,79.6
2024-07-13,59329.0372016365,80.9
2024-07-14,61015.0339412624,82.61
2024-07-15,64734.7611697837,89.39
2024-07-16,65118.8266583869,90.06
2024-07-17,64201.3707805377,87.67
2024-07-18,63984.3022022209,86.59
2024-07-19,66755.7833828171,92.23
2024-07-20,67185.4978112215,92.93
2024-07-21,68056.6201215663,94.24
2024-07-22,67535.1976738749,93.29
2024-07-23,65916.4081616014,90.05
2024-07-24,65353.3857784921,89.21
2024-07-25,65722.0611917007,90.01
2024-07-26,67912.2433091759,94.32
2024-07-27,68077.3730812391,94.43
2024-07-28,68170.6691309176,94.62
2024-07-29,66867.167277031,91.61
2024-07-30,66186.9146861484,90.47
2024-07-31,64690.6340385739,86.66
2024-08-01,65178.0554891876,87.78
2024-08-02,61506.7698877849,80.73
2024-08-03,60688.2444272355,78.84
2024-08-04,58306.2644786675,77.67
2024-08-05,54343.6276773816,74.54
2024-08-06,56047.4712866744,75.63
2024-08-07,55129.7410376973,75.14
2024-08-08,61908.7896724138,82.81
2024-08-09,60720.9407594974,80.29
2024-08-10,60871.5550727645,80.77
2024-08-11,58836.1043722969,78.5
2024-08-12,59394.1629538282,79.03
2024-08-13,60536.2457846289,80.19
2024-08-14,58840.6466797195,78.75
2024-08-15,57644.1876879018,77.07
2024-08-16,58927.2765087668,79.19
2024-08-17,59414.6743351841,79.71
2024-08-18,58793.2061458212,78.17
2024-08-19,59411.5190169492,79.73
2024-08-20,59123.3002662186,79.24
2024-08-21,61133.0256493279,82.5
2024-08-22,60394.4737749854,80.48
2024-08-23,64106.8029152543,87.44
2024-08-24,64023.226703682,86.78
2024-08-25,64498.0183413209,88.88
2024-08-26,62983.4427729398,84.94
2024-08-27,59548.0076215663,80.01
2024-08-28,59100.7747548217,78.53
2024-08-29,59339.7909947399,79.18
2024-08-30,59142.9399640561,78.79
2024-08-31,58959.926273232,77.77
2024-09-01,57349.0807180012,75.66
